feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
COG4552	log_depth	log_depth	1.34570795340573	0.114534760019597	139	139	8.75236110928843e-22	2.13207516622266e-17
COG1921	log_depth	log_depth	0.61529312130886	0.0533709938571271	139	139	2.98269402881829e-21	3.63292132710067e-17
COG1118	log_depth	log_depth	0.767061140920295	0.0701826654877944	139	139	8.36073160976609e-20	6.78891406713006e-16
COG1545	log_depth	log_depth	0.553709065443012	0.0515595174318182	139	139	2.41148951689505e-19	1.17487769263127e-15
COG2141	log_depth	log_depth	0.585380635079195	0.0543930379613365	139	139	2.12368961022062e-19	1.17487769263127e-15
COG1307	log_depth	log_depth	1.19133824294298	0.112441785108837	139	139	5.37708621928225e-19	1.87122600431022e-15
COG2514	log_depth	log_depth	1.18586846914334	0.111692898510528	139	139	4.7556191650437e-19	1.87122600431022e-15
COG1699	log_depth	log_depth	0.922943548281687	0.0879020462897092	139	137	9.1470939038671e-19	2.53389388330444e-15
COG3824	log_depth	log_depth	1.43103963405975	0.136347734091507	139	139	9.36167690876026e-19	2.53389388330444e-15
COG0824	log_depth	log_depth	-0.133634628334926	0.0128224693549722	139	139	1.40989463660942e-18	3.43450333478055e-15
COG1920	log_depth	log_depth	0.788907766892776	0.0759519986525226	139	139	1.71275510063843e-18	3.79297402286838e-15
COG1461	log_depth	log_depth	1.11510066418384	0.10770065839967	139	139	2.06032158151675e-18	4.18245281047899e-15
COG3276	log_depth	log_depth	0.631804505560355	0.0617529928256155	139	139	4.07196373868449e-18	7.30102507414024e-15
COG3569	log_depth	log_depth	0.891567646387822	0.0871884252774399	139	139	4.19599142191968e-18	7.30102507414024e-15
COG1514	log_depth	log_depth	0.978880738617088	0.0972664853404966	139	139	1.03099754252396e-17	1.56969375849273e-14
COG4324	log_depth	log_depth	0.795212060101276	0.0789826426344144	139	139	1.00677955169724e-17	1.56969375849273e-14
COG3458	log_depth	log_depth	1.18024624246634	0.117525039746871	139	139	1.16101931151177e-17	1.66367237814275e-14
COG0825	log_depth	log_depth	-0.202267118115805	0.0202868588103773	139	139	1.73270966183527e-17	2.34070309947331e-14
